date,day,town,description,traffic,type
2019-04-12,Friday,Turner ,Route 117,NA,Pass. Veh
2019-04-12,Friday,Turner ,Route 117,NA,SU Trucks
2019-04-12,Friday,Turner ,Route 117,NA,Combination
2019-04-12,Friday,Waterville ,Routes 11 & 104 & 137B,13529,Pass. Veh
2019-04-12,Friday,Waterville ,Routes 11 & 104 & 137B,241,SU Trucks
2019-04-12,Friday,Waterville ,Routes 11 & 104 & 137B,84,Combination
2019-04-12,Friday,Westbrook ,Route 302,16160,Pass. Veh
2019-04-12,Friday,Westbrook ,Route 302,1016,SU Trucks
2019-04-12,Friday,Westbrook ,Route 302,261,Combination
2019-04-12,Friday,Woodstock ,Route 26,6188,Pass. Veh
2019-04-12,Friday,Woodstock ,Route 26,277,SU Trucks
2019-04-12,Friday,Woodstock ,Route 26,443,Combination
2019-04-13,Saturday,Brownfield ,Routes 5 & 113,4024,Pass. Veh
2019-04-13,Saturday,Brownfield ,Routes 5 & 113,124,SU Trucks
2019-04-13,Saturday,Brownfield ,Routes 5 & 113,119,Combination
2019-04-13,Saturday,Dexter ,Route 94,1594,Pass. Veh
2019-04-13,Saturday,Dexter ,Route 94,30,SU Trucks
2019-04-13,Saturday,Dexter ,Route 94,12,Combination
2019-04-13,Saturday,East Machias ,Route 191,719,Pass. Veh
2019-04-13,Saturday,East Machias ,Route 191,18,SU Trucks
2019-04-13,Saturday,East Machias ,Route 191,13,Combination
2019-04-13,Saturday,Frankfort ,Route 1A,4645,Pass. Veh
2019-04-13,Saturday,Frankfort ,Route 1A,79,SU Trucks
2019-04-13,Saturday,Frankfort ,Route 1A,97,Combination
2019-04-13,Saturday,Hallowell ,Routes 27 & 201,8327,Pass. Veh
2019-04-13,Saturday,Hallowell ,Routes 27 & 201,52,SU Trucks
2019-04-13,Saturday,Hallowell ,Routes 27 & 201,21,Combination
2019-04-13,Saturday,Hanover ,Routese 2 & 5,2362,Pass. Veh
2019-04-13,Saturday,Hanover ,Routese 2 & 5,47,SU Trucks
2019-04-13,Saturday,Hanover ,Routese 2 & 5,88,Combination
2019-04-13,Saturday,Holden ,Route 1A,10229,Pass. Veh
2019-04-13,Saturday,Holden ,Route 1A,202,SU Trucks
2019-04-13,Saturday,Holden ,Route 1A,175,Combination
2019-04-13,Saturday,Moscow ,Route 201,1236,Pass. Veh
2019-04-13,Saturday,Moscow ,Route 201,59,SU Trucks
2019-04-13,Saturday,Moscow ,Route 201,84,Combination
2019-04-13,Saturday,Naples ,Route 11,4850,Pass. Veh
2019-04-13,Saturday,Naples ,Route 11,150,SU Trucks
2019-04-13,Saturday,Naples ,Route 11,70,Combination
2019-04-13,Saturday,Newry ,Route 26,856,Pass. Veh
2019-04-13,Saturday,Newry ,Route 26,35,SU Trucks
2019-04-13,Saturday,Newry ,Route 26,7,Combination
2019-04-13,Saturday,Ogunquit ,Route 2,14354,Pass. Veh
2019-04-13,Saturday,Ogunquit ,Route 2,129,SU Trucks
2019-04-13,Saturday,Ogunquit ,Route 2,37,Combination
2019-04-13,Saturday,Presque Isle ,Route 1,5239,Pass. Veh
2019-04-13,Saturday,Presque Isle ,Route 1,149,SU Trucks
2019-04-13,Saturday,Presque Isle ,Route 1,173,Combination
2019-04-13,Saturday,Tophsham ,Route 201,4034,Pass. Veh
2019-04-13,Saturday,Tophsham ,Route 201,57,SU Trucks
2019-04-13,Saturday,Tophsham ,Route 201,10,Combination
2019-04-13,Saturday,T22 MD ,Route 201,335,Pass. Veh
2019-04-13,Saturday,T22 MD ,Route 201,8,SU Trucks
2019-04-13,Saturday,T22 MD ,Route 201,2,Combination
2019-04-13,Saturday,Turner ,Route 117,NA,Pass. Veh
2019-04-13,Saturday,Turner ,Route 117,NA,SU Trucks
2019-04-13,Saturday,Turner ,Route 117,NA,Combination
2019-04-13,Saturday,Waterville ,Routes 11 & 104 & 137B,10785,Pass. Veh
2019-04-13,Saturday,Waterville ,Routes 11 & 104 & 137B,103,SU Trucks
2019-04-13,Saturday,Waterville ,Routes 11 & 104 & 137B,24,Combination
2019-04-13,Saturday,Westbrook ,Route 302,13570,Pass. Veh
2019-04-13,Saturday,Westbrook ,Route 302,424,SU Trucks
2019-04-13,Saturday,Westbrook ,Route 302,126,Combination
2019-04-13,Saturday,Woodstock ,Route 26,5549,Pass. Veh
2019-04-13,Saturday,Woodstock ,Route 26,120,SU Trucks
2019-04-13,Saturday,Woodstock ,Route 26,87,Combination
2020-04-05,Sunday,Brownfield ,Routes 5 & 113,1502,Pass. Veh
2020-04-05,Sunday,Brownfield ,Routes 5 & 113,38,SU Trucks
2020-04-05,Sunday,Brownfield ,Routes 5 & 113,132,Combination
2020-04-05,Sunday,Dexter ,Route 94,827,Pass. Veh
2020-04-05,Sunday,Dexter ,Route 94,10,SU Trucks
2020-04-05,Sunday,Dexter ,Route 94,8,Combination
2020-04-05,Sunday,East Machias ,Route 191,448,Pass. Veh
2020-04-05,Sunday,East Machias ,Route 191,13,SU Trucks
2020-04-05,Sunday,East Machias ,Route 191,26,Combination
2020-04-05,Sunday,Frankfort ,Route 1A,1937,Pass. Veh
2020-04-05,Sunday,Frankfort ,Route 1A,39,SU Trucks
2020-04-05,Sunday,Frankfort ,Route 1A,49,Combination
2020-04-05,Sunday,Hallowell ,Routes 27 & 201,3464,Pass. Veh
2020-04-05,Sunday,Hallowell ,Routes 27 & 201,24,SU Trucks
2020-04-05,Sunday,Hallowell ,Routes 27 & 201,7,Combination
2020-04-05,Sunday,Hanover ,Routese 2 & 5,887,Pass. Veh
2020-04-05,Sunday,Hanover ,Routese 2 & 5,39,SU Trucks
2020-04-05,Sunday,Hanover ,Routese 2 & 5,123,Combination
2020-04-05,Sunday,Holden ,Route 1A,3288,Pass. Veh
2020-04-05,Sunday,Holden ,Route 1A,92,SU Trucks
2020-04-05,Sunday,Holden ,Route 1A,91,Combination
2020-04-05,Sunday,Moscow ,Route 201,988,Pass. Veh
2020-04-05,Sunday,Moscow ,Route 201,28,SU Trucks
2020-04-05,Sunday,Moscow ,Route 201,36,Combination
2020-04-05,Sunday,Naples ,Route 11,2811,Pass. Veh
2020-04-05,Sunday,Naples ,Route 11,85,SU Trucks
2020-04-05,Sunday,Naples ,Route 11,68,Combination
2020-04-05,Sunday,Newry ,Route 26,550,Pass. Veh
2020-04-05,Sunday,Newry ,Route 26,15,SU Trucks
2020-04-05,Sunday,Newry ,Route 26,7,Combination
2020-04-05,Sunday,Ogunquit ,Route 2,4326,Pass. Veh
2020-04-05,Sunday,Ogunquit ,Route 2,41,SU Trucks
2020-04-05,Sunday,Ogunquit ,Route 2,24,Combination
2020-04-05,Sunday,Presque Isle ,Route 1,1927,Pass. Veh
2020-04-05,Sunday,Presque Isle ,Route 1,43,SU Trucks
2020-04-05,Sunday,Presque Isle ,Route 1,133,Combination
2020-04-05,Sunday,Tophsham ,Route 201,1799,Pass. Veh
2020-04-05,Sunday,Tophsham ,Route 201,49,SU Trucks
2020-04-05,Sunday,Tophsham ,Route 201,22,Combination
2020-04-05,Sunday,T22 MD ,Route 201,231,Pass. Veh
2020-04-05,Sunday,T22 MD ,Route 201,7,SU Trucks
2020-04-05,Sunday,T22 MD ,Route 201,10,Combination
2020-04-05,Sunday,Turner ,Route 117,1502,Pass. Veh
2020-04-05,Sunday,Turner ,Route 117,36,SU Trucks
2020-04-05,Sunday,Turner ,Route 117,5,Combination
2020-04-05,Sunday,Waterville ,Routes 11 & 104 & 137B,3911,Pass. Veh
2020-04-05,Sunday,Waterville ,Routes 11 & 104 & 137B,30,SU Trucks
2020-04-05,Sunday,Waterville ,Routes 11 & 104 & 137B,12,Combination
2020-04-05,Sunday,Westbrook ,Route 302,5840,Pass. Veh
2020-04-05,Sunday,Westbrook ,Route 302,184,SU Trucks
2020-04-05,Sunday,Westbrook ,Route 302,64,Combination
2020-04-05,Sunday,Woodstock ,Route 26,2158,Pass. Veh
2020-04-05,Sunday,Woodstock ,Route 26,65,SU Trucks
2020-04-05,Sunday,Woodstock ,Route 26,142,Combination
2020-04-06,Monday,Brownfield ,Routes 5 & 113,2238,Pass. Veh
2020-04-06,Monday,Brownfield ,Routes 5 & 113,121,SU Trucks
2020-04-06,Monday,Brownfield ,Routes 5 & 113,215,Combination
2020-04-06,Monday,Dexter ,Route 94,1165,Pass. Veh
2020-04-06,Monday,Dexter ,Route 94,62,SU Trucks
2020-04-06,Monday,Dexter ,Route 94,34,Combination
2020-04-06,Monday,East Machias ,Route 191,645,Pass. Veh
2020-04-06,Monday,East Machias ,Route 191,66,SU Trucks
2020-04-06,Monday,East Machias ,Route 191,36,Combination
2020-04-06,Monday,Frankfort ,Route 1A,2737,Pass. Veh
2020-04-06,Monday,Frankfort ,Route 1A,265,SU Trucks
2020-04-06,Monday,Frankfort ,Route 1A,209,Combination
2020-04-06,Monday,Hallowell ,Routes 27 & 201,5512,Pass. Veh
2020-04-06,Monday,Hallowell ,Routes 27 & 201,124,SU Trucks
2020-04-06,Monday,Hallowell ,Routes 27 & 201,70,Combination
2020-04-06,Monday,Hanover ,Routese 2 & 5,1245,Pass. Veh
2020-04-06,Monday,Hanover ,Routese 2 & 5,155,SU Trucks
2020-04-06,Monday,Hanover ,Routese 2 & 5,586,Combination
2020-04-06,Monday,Holden ,Route 1A,5726,Pass. Veh
2020-04-06,Monday,Holden ,Route 1A,649,SU Trucks
2020-04-06,Monday,Holden ,Route 1A,329,Combination
2020-04-06,Monday,Moscow ,Route 201,1064,Pass. Veh
2020-04-06,Monday,Moscow ,Route 201,69,SU Trucks
2020-04-06,Monday,Moscow ,Route 201,347,Combination
2020-04-06,Monday,Naples ,Route 11,3500,Pass. Veh
2020-04-06,Monday,Naples ,Route 11,288,SU Trucks
2020-04-06,Monday,Naples ,Route 11,179,Combination
2020-04-06,Monday,Newry ,Route 26,538,Pass. Veh
2020-04-06,Monday,Newry ,Route 26,28,SU Trucks
2020-04-06,Monday,Newry ,Route 26,31,Combination
2020-04-06,Monday,Ogunquit ,Route 2,5432,Pass. Veh
2020-04-06,Monday,Ogunquit ,Route 2,305,SU Trucks
2020-04-06,Monday,Ogunquit ,Route 2,106,Combination
2020-04-06,Monday,Presque Isle ,Route 1,2923,Pass. Veh
2020-04-06,Monday,Presque Isle ,Route 1,210,SU Trucks
2020-04-06,Monday,Presque Isle ,Route 1,351,Combination
2020-04-06,Monday,Tophsham ,Route 201,2861,Pass. Veh
2020-04-06,Monday,Tophsham ,Route 201,179,SU Trucks
2020-04-06,Monday,Tophsham ,Route 201,40,Combination
2020-04-06,Monday,T22 MD ,Route 201,234,Pass. Veh
2020-04-06,Monday,T22 MD ,Route 201,25,SU Trucks
2020-04-06,Monday,T22 MD ,Route 201,37,Combination
2020-04-06,Monday,Turner ,Route 117,2081,Pass. Veh
2020-04-06,Monday,Turner ,Route 117,143,SU Trucks
2020-04-06,Monday,Turner ,Route 117,42,Combination
2020-04-06,Monday,Waterville ,Routes 11 & 104 & 137B,6490,Pass. Veh
2020-04-06,Monday,Waterville ,Routes 11 & 104 & 137B,171,SU Trucks
2020-04-06,Monday,Waterville ,Routes 11 & 104 & 137B,67,Combination
2020-04-06,Monday,Westbrook ,Route 302,9178,Pass. Veh
2020-04-06,Monday,Westbrook ,Route 302,810,SU Trucks
2020-04-06,Monday,Westbrook ,Route 302,281,Combination
2020-04-06,Monday,Woodstock ,Route 26,2814,Pass. Veh
2020-04-06,Monday,Woodstock ,Route 26,254,SU Trucks
2020-04-06,Monday,Woodstock ,Route 26,441,Combination
2020-04-07,Tuesday,Brownfield ,Routes 5 & 113,2363,Pass. Veh
2020-04-07,Tuesday,Brownfield ,Routes 5 & 113,130,SU Trucks
2020-04-07,Tuesday,Brownfield ,Routes 5 & 113,212,Combination
2020-04-07,Tuesday,Dexter ,Route 94,1216,Pass. Veh
2020-04-07,Tuesday,Dexter ,Route 94,55,SU Trucks
2020-04-07,Tuesday,Dexter ,Route 94,25,Combination
2020-04-07,Tuesday,East Machias ,Route 191,727,Pass. Veh
2020-04-07,Tuesday,East Machias ,Route 191,77,SU Trucks
2020-04-07,Tuesday,East Machias ,Route 191,53,Combination
2020-04-07,Tuesday,Frankfort ,Route 1A,2561,Pass. Veh
2020-04-07,Tuesday,Frankfort ,Route 1A,259,SU Trucks
2020-04-07,Tuesday,Frankfort ,Route 1A,188,Combination
2020-04-07,Tuesday,Hallowell ,Routes 27 & 201,5563,Pass. Veh
2020-04-07,Tuesday,Hallowell ,Routes 27 & 201,155,SU Trucks
2020-04-07,Tuesday,Hallowell ,Routes 27 & 201,40,Combination
2020-04-07,Tuesday,Hanover ,Routese 2 & 5,1208,Pass. Veh
2020-04-07,Tuesday,Hanover ,Routese 2 & 5,138,SU Trucks
2020-04-07,Tuesday,Hanover ,Routese 2 & 5,646,Combination
2020-04-07,Tuesday,Holden ,Route 1A,5533,Pass. Veh
2020-04-07,Tuesday,Holden ,Route 1A,653,SU Trucks
2020-04-07,Tuesday,Holden ,Route 1A,350,Combination
2020-04-07,Tuesday,Moscow ,Route 201,1107,Pass. Veh
2020-04-07,Tuesday,Moscow ,Route 201,53,SU Trucks
2020-04-07,Tuesday,Moscow ,Route 201,330,Combination
2020-04-07,Tuesday,Naples ,Route 11,3792,Pass. Veh
2020-04-07,Tuesday,Naples ,Route 11,339,SU Trucks
2020-04-07,Tuesday,Naples ,Route 11,175,Combination
2020-04-07,Tuesday,Newry ,Route 26,469,Pass. Veh
2020-04-07,Tuesday,Newry ,Route 26,29,SU Trucks
2020-04-07,Tuesday,Newry ,Route 26,40,Combination
2020-04-07,Tuesday,Ogunquit ,Route 2,5412,Pass. Veh
2020-04-07,Tuesday,Ogunquit ,Route 2,315,SU Trucks
2020-04-07,Tuesday,Ogunquit ,Route 2,102,Combination
2020-04-07,Tuesday,Presque Isle ,Route 1,3057,Pass. Veh
2020-04-07,Tuesday,Presque Isle ,Route 1,228,SU Trucks
